STATENAM,YEAR,sum(QWHEAT),sum(QRICE),sum(QMAIZE),sum(QJOWAR),sum(QBAJRA),sum(QSUGAR),sum(QPOTATO),sum(QGNUT),sum(QBARLEY),sum(QTOBAC),sum(QGRAM),sum(QTUR),sum(QRAGI),sum(QSESAMUM),sum(QRMSEED),sum(QCOTTON),sum(QOPULS),sum(QSOY),sum(QSUNFLWR),sum(QJUTE)
KARNATAKA,1964,107.7,1751,12.799999999999999,1551.1000000000001,115.49999999999999,674.8000000000001,0.0,662.3100000000001,0.0,19.85,59.74,181.318,0.0,0.0,0.0,92.42,99.80999999999999,0.0,0.0,0.0
TAMIL_NADU,1964,0.0,4036.0999999999995,3.2,551.7,278.5,806.04,0.0,919.92,0.0,23.189999999999998,1.35,77.932,0.0,30.26,0.0,64.34,107.84,0.0,0.0,0.0
RAJASTHAN,1964,1103.4,98.19999999999999,849.9,410.9,1271.8,60.49999999999999,0.0,100.9,461.5,5.8999999999999995,722.1000000000001,7.410999999999999,0.0,59.9,79.2,34.10000000000001,13.9,0.0,0.0,0.0
MADHYA_PRADESH,1964,1977.6,3478,549.5999999999999,1724.7999999999997,141.70000000000005,179.39999999999998,337.668,342.08000000000004,138.63099999999997,2.0000000000000004,844.1000000000003,417.363,0.0,48.22000000000001,0.0,88.23,508.59999999999997,0.0,0.0,0.0
KARNATAKA,1965,46.900000000000006,1240.1000000000001,10.5,1310,121.6,695.8399999999998,0.0,432.66,0.0,12.579999999999998,53.220000000000006,181.318,0.0,0.0,0.0,45.269999999999996,94.68000000000002,0.0,0.0,0.0
MAHARASHTRA,1965,304.49999999999994,882.5,22,2328.6000000000004,330.3,1052.6,0.0,450.1,107.8,5.4,78.5,436.29999999999995,0.0,27.2,0.0,180.6,262,0.0,0.0,0.0
UTTAR_PRADESH,1965,3565.2250000000004,2226.949,995.1990000000001,443.444,577.1030000000002,5575.542300000001,1295.516,344.46099999999984,1400.2779999999998,0.0,1560.5609999999997,762.109,0.0,16.4600768,84.5109238,0.0,883.9289999999999,0.0,0.0,33.377939999999995
HARYANA,1965,875.1,204.208,190.3,29.534,190.042,726.181,110.99999999999999,23.056000000000004,150.1,1.2,376,27.958,0.0,0.577,67,48.645900000000005,23.56,0.0,0.0,0.0
ORISSA,1965,10.253,3286.248,28.683999999999997,1.747,1.74,229.63100000000003,287.325,58.44799999999999,0.0,6.313999999999999,6.56,12.53,52.648,24.463000000000005,16.824,0.605,0.0,0.0,0.0,37.58472000000001
MADHYA_PRADESH,1965,1326.6,1698.6999999999998,477.79999999999995,1312.3999999999999,166.29999999999998,184.10000000000005,337.668,264.40999999999997,138.63099999999997,2.0800000000000005,846.5999999999999,417.363,0.0,53.50000000000001,0.0,55.93999999999999,348.9,0.0,0.0,0.0
RAJASTHAN,1965,785,25.6,642,292,940,94.29999999999998,0.0,70,448,2.4000000000000004,414,7.410999999999999,0.0,56,72,31.5,13,0.0,0.0,0.0
ANDHRA_PRADESH,1965,2.1000000000000005,3360.7,182.3,1010.6999999999998,240.29999999999998,879.5199999999999,0.0,721.18,0.0,113.50999999999999,17.470000000000002,67.234,0.0,35.339999999999996,0.0,15.240000000000002,245.89999999999998,0.0,0.0,0.0
WEST_BENGAL,1965,34.020263400000005,4889.94447,42.05500000000001,0.0,0.0,178.6446,859.4837348,0.0,29.855574499999996,13.584999999999997,106.70704649999999,0.0,0.0,0.0,41.2964194,0.0,0.0,0.0,0.0,403.8048
BIHAR,1965,469.2579999999999,4324.395999999999,757.2310000000001,0.0,0.0,604.4989999999999,788.3960000000001,5.844,182.071,10.952,336.4460000000001,147.76799999999997,98.657,8.257,33.361,0.0,0.0,0.0,0.0,160.32852000000003
PUNJAB,1965,1943,290.83500000000004,601,5.2989999999999995,81.145,539,210.00000000000003,158.866,70.547,0.48700000000000004,360,34.733000000000004,0.0,3.527,49.3,131.616,16.3,0.0,0.0,0.0
TAMIL_NADU,1965,0.0,3524.1999999999994,4.3,512.8,232.20000000000002,875.3900000000001,0.0,822.88,0.0,17.169999999999998,1.27,77.932,0.0,38.169999999999995,0.0,54.15,100.68999999999998,0.0,0.0,0.0
GUJARAT,1965,553.7,255.30000000000004,228.69999999999996,338.20000000000005,780.3,231.50000000000006,0.0,1001.4999999999999,52.00000000000001,75.8,12.9,206.86499999999998,0.0,26.299999999999997,16.1,254.40000000000003,40.5,0.0,0.0,0.0
BIHAR,1966,371.662,1571.1409999999998,948.6500000000001,0.0,0.0,445.434,764.969,2.6270000000000002,120.37599999999999,11.924999999999999,113.321,90.692,82.02900000000001,4.524,21.811000000000003,0.0,0.0,0.0,0.0,170.23932000000002
ANDHRA_PRADESH,1966,2.8000000000000003,3828,172.49999999999997,1203.7,362.8,637.5899999999999,0.0,811.67,0.0,158.08999999999997,17.42,67.234,0.0,46.81000000000001,0.0,25.21,234.32999999999998,0.0,0.0,0.0
KARNATAKA,1966,41.199999999999996,1649.9,16.1,1310.5,145.79999999999998,792.3499999999999,0.0,563.3000000000001,0.0,14.680000000000001,54.93999999999999,181.318,0.0,0.0,0.0,49.230000000000004,128.26000000000002,0.0,0.0,0.0
UTTAR_PRADESH,1966,4003.162999999999,2610.206,1235.513,454.81500000000005,574.2360000000003,4286.570599999999,827.2500000000001,309.65499999999986,1237.0210000000004,0.0,961.8839999999999,762.109,0.0,16.1469165,67.84408410000002,0.0,631.3039999999999,0.0,0.0,27.753479999999993
HARYANA,1966,1027,220.223,119,43.733000000000004,343.079,518,77.7,21.399,207,1.0750000000000002,494,27.958,0.0,0.917,77,49.8519,19.24,0.0,0.0,0.0
ORISSA,1966,14.197,3691.7899999999995,43.928000000000004,10.059,2.422,176.91600000000003,383.6450000000001,75.342,0.0,8.472000000000001,11.446,16.724,112.96400000000003,39.74899999999999,25.147000000000002,0.614,0.0,0.0,0.0,51.82235999999998
MADHYA_PRADESH,1966,1030.8000000000002,1907.8,452.8,1379.8999999999996,191.70000000000005,102.53000000000002,337.668,158.99999999999997,138.63099999999997,1.1100000000000003,615.1,417.363,0.0,53.5,0.0,50.379999999999995,244.7,0.0,0.0,0.0
MAHARASHTRA,1966,366.79999999999995,1053.4,47.5,3101.2000000000003,404.20000000000005,1113.1999999999998,0.0,472.70000000000005,145.20000000000002,7.699999999999999,112.5,436.29999999999995,0.0,29.5,0.0,195.90000000000003,267,0.0,0.0,0.0
GUJARAT,1966,457.6000000000001,298.8,175.09999999999997,365.20000000000005,753.9,151.3,0.0,911.9999999999999,29,86.20000000000002,10.100000000000001,206.86499999999998,0.0,34.9,16.3,250.1,40.099999999999994,0.0,0.0,0.0
TAMIL_NADU,1966,0.0,3790.999999999999,8.5,557.9000000000002,303.8,760.05,0.0,882.6,0.0,16.46,0.9900000000000001,77.932,0.0,43.89000000000001,0.0,60.260000000000005,111.3,0.0,0.0,0.0
PUNJAB,1966,2484.2,335,578,6.479,150.33300000000003,411,172.085,184.47799999999998,87,0.567,494.1,34.733000000000004,0.0,6.236999999999999,60.955,131.22,18.59,0.0,0.0,0.0
RAJASTHAN,1966,872,23,614,346,1229,39.3,0.0,366,474,3.5999999999999996,518,7.410999999999999,0.0,63,54,33.29999999999999,7,0.0,0.0,0.0
WEST_BENGAL,1966,45.559969599999995,4819.388440000001,40.894000000000005,0.0,0.0,129.8544,641.8402573,0.0,35.80582369999999,13.774999999999997,146.4391208,0.0,0.0,0.0,44.0614434,0.0,0.0,0.0,0.0,517.5655199999999
MADHYA_PRADESH,1967,1880.1000000000001,3187.4999999999995,670.7000000000002,2070.7,149.20000000000005,96.03000000000002,337.668,327.8,138.63099999999997,1.6300000000000001,827.1,417.363,0.0,48.1,0.0,56.73,479.1999999999999,0.0,0.0,0.0
RAJASTHAN,1967,1319,95,1026,428,1423,31.700000000000003,0.0,164,765,4.299999999999999,1049,7.410999999999999,0.0,83,66,40.699999999999996,9,0.0,0.0,0.0
BIHAR,1967,913.289,4546.911,1129.7520000000002,0.0,0.0,403.102,784.5649999999999,4.856,233.549,15.034,204.482,157.17300000000003,175.752,15.480999999999998,54.048,0.0,0.0,0.0,0.0,149.86404
MAHARASHTRA,1967,351.6000000000001,1409.7999999999997,31.200000000000003,3227.5,553.6000000000001,1130.7,0.0,642.8000000000001,146.89999999999998,5,94.8,436.29999999999995,0.0,37.8,0.0,237.70000000000005,304.00000000000006,0.0,0.0,0.0
TAMIL_NADU,1967,0.0,3845.7999999999997,10.600000000000001,524.7,287.4,868.9000000000001,0.0,898.2800000000001,0.0,21.02,1.76,77.932,0.0,34.199999999999996,0.0,53.86,112.47000000000001,0.0,0.0,0.0
ORISSA,1967,15.336,3755.462,54.97800000000001,7.2250000000000005,1.548,180.92700000000002,372.13700000000006,83.348,0.0,9.975999999999999,11.542,20.7,119.304,41.56,24.375,0.634,0.0,0.0,0.0,64.6569
WEST_BENGAL,1967,70.72392830000001,4865.770138,43.102,0.0,0.0,117.8767,642.4900881,0.0,33.90384029999999,10.065,96.3076121,0.0,0.0,0.0,35.402904,0.0,0.0,0.0,0.0,693.66762
HARYANA,1967,1380,285,155,47.15,407.11,458,75.99999999999999,28.5,280,1.297,1161,27.958,0.0,0.718,100,64.116,32.46,0.0,0.0,0.0
GUJARAT,1967,687.3000000000002,463.2,317.00000000000006,423.5,1237.2,156.6,0.0,1409.7000000000003,54.5,100.39999999999999,41,206.86499999999998,0.0,36.800000000000004,18.799999999999997,272.8,47.699999999999996,0.0,0.0,0.0
KARNATAKA,1967,104.6,1252.3999999999999,46.60000000000001,1321.9999999999995,165.5,865.6,0.0,586.7,0.0,15.54,65.22000000000001,181.318,0.0,0.0,0.0,50.419999999999995,105.34,0.0,0.0,0.0
UTTAR_PRADESH,1967,5502.450000000001,2970.837,1110.3679999999995,462.52799999999996,446.5769999999999,3727.3322,1389.039,302.83000000000004,1709.6200000000006,0.0,1624.831,762.109,0.0,15.562248699999998,102.68175109999999,0.0,1000.7520000000002,0.0,0.0,23.872500000000002
ANDHRA_PRADESH,1967,2.7000000000000006,4009.3999999999996,256.5,1192.1,290.1,784.02,0.0,1028.27,0.0,158.96000000000004,20.17,67.234,0.0,39.22999999999998,0.0,28.26,252.86,0.0,0.0,0.0
PUNJAB,1967,3358,409,739,4.28,208,448,161.50900000000001,228.6,147,0.35700000000000004,453,34.733000000000004,0.0,4.8790000000000004,66.23,140.32799999999997,25.179999999999996,0.0,0.0,0.0
HARYANA,1968,1509.1190000000001,268,98,21.531,205.108,610,78.3,19.354,185.7,1.0410000000000001,490,27.958,0.0,0.565,32.6,58.633019999999995,16.759999999999998,0.0,0.0,0.0
KARNATAKA,1968,157.29999999999995,2028.9999999999995,104.10000000000001,1651.7,153.29999999999998,956.8600000000001,0.0,634.76,0.0,16.770000000000003,73.49000000000002,181.318,0.0,0.0,0.0,59.44,131.58,0.0,0.0,0.0
ANDHRA_PRADESH,1968,3.0000000000000004,2881.6000000000004,245.59999999999997,1265.4,244.8,992.89,0.0,877.12,0.0,167.16000000000003,19.590000000000007,67.234,0.0,34.17,0.0,17.25,252.65000000000003,0.0,0.0,0.0
WEST_BENGAL,1968,127.36270000000002,5461.4796400000005,38.817,0.0,0.0,147.53119999999998,858.2170000000001,0.0,48.17,10.812,126.96699999999996,0.0,0.0,0.0,60.25959999999999,0.0,0.0,0.0,0.0,239.36400000000003
PUNJAB,1968,4488,465,674,2.042,203.5,486,115.29499999999999,212.79999999999998,75.514,0.404,216,34.733000000000004,0.0,4.183999999999999,35.5,132.264,22.58,0.0,0.0,0.0
UTTAR_PRADESH,1968,5706.147,2670.12,1265.92,453.78700000000003,572.8140000000002,4747.0472,1606.2030000000002,252.791,1098.7019999999998,0.0,1544.6070000000004,762.109,0.0,14.907870000000003,79.6201293,0.0,1039.764,0.0,0.0,15.777
BIHAR,1968,1025.63,4994.526,1018.7159999999999,0.0,0.0,591.4699999999999,1117.0979999999997,2.1639999999999997,160.05700000000004,14.016000000000002,131.61399999999998,145.36,99.071,9.852,39.575,0.0,0.0,0.0,0.0,72.04158000000001
MADHYA_PRADESH,1968,1938.1,2892.6000000000004,333.8000000000001,1574.9,104.39999999999999,141.98,337.668,230.2,138.63099999999997,1.26,725.6000000000003,417.363,0.0,71.29999999999998,0.0,60.59,452.5,0.0,0.0,0.0
ORISSA,1968,17.217000000000002,3951.5739999999996,55.711999999999996,11.424,1.273,211.10999999999999,337.984,83.633,0.0,7.729,15.658000000000001,19.514999999999997,151.227,41.327000000000005,23.826999999999998,0.5189999999999999,0.0,0.0,0.0,52.45685999999999
TAMIL_NADU,1968,0.0,3549.9,11.2,495.2,287.7,1402.37,0.0,797.86,0.0,19.469999999999995,1.9300000000000002,77.932,0.0,33.77,0.0,44.97,104.18,0.0,0.0,0.0
RAJASTHAN,1968,1174,57,423,191,448,52.42000000000001,0.0,62,575,3.5,515,7.410999999999999,0.0,28,55,31.000000000000004,8,0.0,0.0,0.0
MAHARASHTRA,1968,413.09999999999997,1316.6000000000006,34.89999999999999,3253.4999999999995,638.7,1507.6,0.0,657.4999999999999,180.1,3.6,118.29999999999998,436.29999999999995,0.0,31.199999999999996,0.0,246.20000000000002,301.5,0.0,0.0,0.0
GUJARAT,1968,590.1999999999998,369.2,143.7,333.9,773.1999999999999,235.2,0.0,864.6,35.900000000000006,92.1,19.300000000000004,206.86499999999998,0.0,22.600000000000005,13.5,263.09999999999997,38.79999999999999,0.0,0.0,0.0
WEST_BENGAL,1969,147.8366,5362.822,45.81100000000001,0.0,0.0,183.4694,607.2810000000001,0.0,48.446,12.928,107.084,0.0,0.0,0.0,43.84740000000001,0.0,0.0,0.0,0.0,611.874
TAMIL_NADU,1969,0.0,4011.8,15.099999999999998,616.9000000000001,325.5,1091.63,0.0,803.99,0.0,15.309999999999999,1.04,77.932,0.0,38.77,0.0,58.290000000000006,107.73000000000002,0.0,0.0,0.0
RAJASTHAN,1969,1258,99,517,392,801,67.6,0.0,89,510,3.5,773,7.410999999999999,0.0,21,83,21.400000000000002,9,0.0,0.0,0.0
UTTAR_PRADESH,1969,6133.889,3184.646,1173.745,433.175,741.0629999999998,6047.6324,1214.3009999999997,260.48,1460.576,0.0,1807.5399999999997,762.109,0.0,21.691898000000005,100.80410100000002,0.0,821.8860000000001,0.0,0.0,15.456059999999999
ANDHRA_PRADESH,1969,4.1,3744.5999999999995,296.59999999999997,1264,284.40000000000003,847.7299999999999,0.0,1058.06,0.0,75.5,21.57,67.234,0.0,45.46,0.0,18.25,231.59,0.0,0.0,0.0
BIHAR,1969,1020.1159999999999,3852.5149999999994,865.3580000000001,0.0,0.0,656.3209999999999,822.4900000000001,3.0020000000000002,146.06599999999997,12.224999999999998,129.958,145.36,80.77600000000001,10.121,51.521,0.0,0.0,0.0,0.0,119.80908
PUNJAB,1969,4929.912,529,750,2.678,237.96699999999998,582,110.671,149.2,78.89299999999999,0.3570000000000001,368.687,34.733000000000004,0.0,4.031,53.6,143.514,18.76,0.0,0.0,0.0
HARYANA,1969,2088,360,173,48.757,476.126,752,81.6,17.554999999999996,181.6,1.2000000000000002,1052,27.958,0.0,0.963,75.6,58.722480000000004,42.1,0.0,0.0,0.0
KARNATAKA,1969,145.40000000000003,2130.1,169,1453.2999999999997,187.8,877.5300000000001,0.0,663.1900000000002,0.0,19.759999999999998,70.81000000000003,181.318,0.0,0.0,0.0,64.01,167.90999999999994,0.0,0.0,0.0
MADHYA_PRADESH,1969,2298.100000000001,3220.8,391.7,1387.9000000000003,141.09999999999997,169.1,337.668,285.3,138.63099999999997,1.52,848.8,417.363,0.0,58.899999999999984,0.0,58.33,533.9000000000001,0.0,0.0,0.0
GUJARAT,1969,628.0999999999999,439.9,264.5,375.50000000000006,1346.4,276.2,0.0,1039.8,39.8,105.39999999999998,25.4,206.86499999999998,0.0,31,14.9,295.3,41.800000000000004,0.0,0.0,0.0
ORISSA,1969,18.3,3949.0890000000004,59.588,11.16,1.115,202.244,284.793,83.03699999999999,0.0,11.459,11.507,26.395,127.21199999999999,54.62,27.544,0.44599999999999995,0.0,0.0,0.0,57.506940000000014
MAHARASHTRA,1969,387.79999999999995,1365.2999999999995,30.2,2945.1999999999994,715,1617.1,0.0,583.9,124.19999999999997,5.7,95.1,436.29999999999995,0.0,30.6,0.0,215.00000000000003,292.29999999999995,0.0,0.0,0.0
MAHARASHTRA,1970,447.50000000000006,1660.1,25.499999999999996,1575.8999999999999,814.2000000000003,1638.7000000000003,0.0,589.5999999999999,163.20000000000002,5.199999999999999,89.29999999999998,436.29999999999995,0.0,17.8,0.0,81.5,271.4,0.0,0.0,0.0
GUJARAT,1970,973.5000000000002,630.5,431.09999999999997,601.4,1799.0999999999997,227.70000000000005,0.0,1868.6,52.5,103.3,55.300000000000004,206.86499999999998,0.0,51.50000000000001,22.000000000000004,323.90000000000003,45.400000000000006,0.0,0.0,0.0
ANDHRA_PRADESH,1970,10.299999999999999,4115.5,343.1,964.3,298.2,756.1600000000001,0.0,1229.75,0.0,130.00999999999996,24.720000000000002,67.234,0.0,46.06,0.0,20.620000000000005,401.5499999999999,0.0,0.0,0.0
PUNJAB,1970,4963,677,803,2.912,244.90099999999998,467,118.44999999999999,157.406,57.135,0.27,268.219,34.733000000000004,0.0,4.191999999999999,56.3,147.15000000000003,19.299999999999997,0.0,0.0,0.0
TAMIL_NADU,1970,0.0,5006.9,15.5,543.1,312.3,939.0999999999999,0.0,988.1200000000001,0.0,16.119999999999997,2.34,77.932,0.0,42.79,0.0,58.13000000000001,131.01,0.0,0.0,0.0
MADHYA_PRADESH,1970,2590.9999999999995,3692.7000000000003,616.2999999999997,1332.6999999999998,119.79999999999998,161.30000000000004,337.668,333.6,138.63099999999997,1.2600000000000002,855.1,417.363,0.0,49.00000000000001,0.0,37.53,628.16,0.0,0.0,0.0
HARYANA,1970,2310,447,185,47.807,749.129,703,88.6,19.750999999999998,123,0.807,728,27.958,0.0,0.839,86.7,61.13592,43.7,0.0,0.0,0.0
UTTAR_PRADESH,1970,7403.1939999999995,3274.0249999999996,1769.0129999999995,486.67,888.585,5410.1604,1440.5710000000001,220.63299999999995,1395.0729999999999,0.0,1547.425,762.109,0.0,25.110204900000006,130.9407961,0.0,836.3579999999998,0.0,0.0,18.51624
BIHAR,1970,1192.084,4445.378,1113.246,0.0,0.0,614.4950000000001,1121.4859999999999,2.599,163.457,13.693,174.23499999999996,119.15400000000001,91.34200000000001,10.807999999999998,51.527,0.0,0.0,0.0,0.0,139.059
WEST_BENGAL,1970,235.4422,5209.078999999999,47.653,0.0,0.0,145.07860000000002,928.5740000000001,0.0,42.272000000000006,7.328,103.22199999999998,0.0,0.0,0.0,35.671800000000005,0.0,0.0,0.0,0.0,483.048
KARNATAKA,1970,130.19999999999996,1999.3000000000002,217.1,1564.7,210.89999999999998,810.6000000000001,0.0,779.62,0.0,17.789999999999996,75.91999999999999,181.318,0.0,0.0,0.0,102.56,152.68000000000004,0.0,0.0,0.0
ORISSA,1970,20.262,3831.497,59.07,10.756999999999998,1.3009999999999997,171.51799999999997,269.14799999999997,83.13199999999999,0.0,13.681999999999999,12.838,32.17099999999999,140.932,54.763,27.291,0.45399999999999996,0.0,0.0,0.0,59.39640000000001
RAJASTHAN,1970,1951,135,930,573,2676,112.50000000000001,0.0,142,764,2.5000000000000004,1195,7.410999999999999,0.0,114,247,41.400000000000006,13,0.0,0.0,0.0
ORISSA,1971,31.361,3374.061,57.833000000000006,10.768,1.588,190.86299999999997,259.014,94.869,0.0,10.729,13.374999999999998,26.574,125.92300000000002,48.682,28.816999999999997,0.484,0.0,0.0,0.0,66.63941999999997
