STATENAM,YEAR,CROP,AREA,PRICE,PROD,YIELD,ANN_RAIN,AVG_TEMP
KARNATAKA,1976,OPULS,1133.62,151.1927458,369.35,1133.62,1284.141595,26.32923414
KARNATAKA,1977,OPULS,1250.47,157.7118984,560.03,1250.47,1330.590907,26.32923414
KARNATAKA,1978,OPULS,1283.99,147.2977443,585.23,1283.99,1681.919158,26.32923414
KARNATAKA,1979,OPULS,1034.999989,242.83,333.9999984,1034.999989,1559.333333,26.32923414
KARNATAKA,1980,OPULS,1006.00002,375,279.9999974,1006.00002,1279.408597,26.32923414
KARNATAKA,1981,OPULS,1056.000002,294,378.999998,1056.000002,1225.31704,26.32923414
KARNATAKA,1982,OPULS,1071.700002,285,300.5999997,1071.700002,1571.191577,26.32923414
KARNATAKA,1983,OPULS,816.0000078,348,368.1000039,816.0000078,1464.960921,26.32923414
KARNATAKA,1984,OPULS,0,379.55,0,0,945.8333335,26.32923414
KARNATAKA,1985,OPULS,0,365.17,0,0,1398.750373,26.32923414
KARNATAKA,1986,OPULS,0,480,0,0,1111.366667,26.32923414
KARNATAKA,1987,OPULS,0,669,0,0,#N/A,26.32923414
MADHYA_PRADESH,1956,OPULS,1026.79,37.52812805,436.53,1026.79,1286.35,25.66323381
MADHYA_PRADESH,1957,OPULS,1002.44,37.69807093,347.64,1002.44,911.2665755,25.66323381
MADHYA_PRADESH,1958,OPULS,1087.82,45.28834051,477.64,1087.82,1086.1,25.66323381
MADHYA_PRADESH,1959,OPULS,1090.23,40.50066977,436.14,1090.23,1210.449057,25.66323381
MADHYA_PRADESH,1960,OPULS,1129.65,39.40190263,531.48,1129.65,971.595931,25.66323381
MADHYA_PRADESH,1961,OPULS,1113.89,41.66160174,411.41,1113.89,1516.1,25.66323381
MADHYA_PRADESH,1962,OPULS,1094.85,47.71678428,398.8,1094.85,753.15,25.66323381
MADHYA_PRADESH,1963,OPULS,1153.25,54.69621714,430.29,1153.25,994.75,25.66323381
MADHYA_PRADESH,1964,OPULS,1219.47,74.18023135,508.6,1219.47,909.100367,25.66323381
MADHYA_PRADESH,1965,OPULS,1095.54,77.39370358,348.9,1095.54,434.75,25.66323381
MADHYA_PRADESH,1966,OPULS,1118.92,101.7576624,244.7,1118.92,526.15,25.66323381
MADHYA_PRADESH,1967,OPULS,1216.34,107.7513708,479.2,1216.34,1193.237838,25.66323381
MADHYA_PRADESH,1968,OPULS,1300.2,83.33452944,452.5,1300.2,717.233151,25.66323381
MADHYA_PRADESH,1969,OPULS,1320.9,86.46846821,533.9,1320.9,1264.433648,25.66323381
MADHYA_PRADESH,1970,OPULS,1352.8,92.48584105,628.16,1352.8,1135.532208,25.66323381
MADHYA_PRADESH,1971,OPULS,1326.2,109.5825773,644.5,1326.2,880.6656325,25.66323381
MADHYA_PRADESH,1972,OPULS,1391.8,163.9254674,663.2,1391.8,742.2,25.66323381
MADHYA_PRADESH,1973,OPULS,1432.5,159.253684,511.2,1432.5,870.945313,25.66323381
MADHYA_PRADESH,1974,OPULS,1362.6,178.8204563,620,1362.6,581.9,25.66323381
MADHYA_PRADESH,1975,OPULS,1590.1,113.0519485,758.4,1590.1,1187.666104,25.66323381
MADHYA_PRADESH,1976,OPULS,1660.6,174.5135593,549,1660.6,713.15,25.66323381
MADHYA_PRADESH,1977,OPULS,1547.1,217.9035698,667.6,1547.1,849.4,25.66323381
MADHYA_PRADESH,1978,OPULS,1584.6,233.9541947,581.6,1584.6,936.892624,25.66323381
MADHYA_PRADESH,1979,OPULS,2236.99999,201.58,453.999999,2236.99999,629.25,25.66323381
MADHYA_PRADESH,1980,OPULS,2247.000007,310,643.9999987,2247.000007,986.55,25.66323381
MADHYA_PRADESH,1981,OPULS,2294.000015,228,629.0000035,2294.000015,823.65,25.66323381
MADHYA_PRADESH,1982,OPULS,1547.199979,217,629.4000041,1547.199979,1021.6,25.66323381
MADHYA_PRADESH,1983,OPULS,2257.199994,284,1463.900009,2257.199994,1044.933151,25.66323381
MADHYA_PRADESH,1984,OPULS,0,338.75,0,0,670.73325,25.66323381
MADHYA_PRADESH,1985,OPULS,0,351.12,0,0,896.194988,25.66323381
MADHYA_PRADESH,1986,OPULS,0,500,0,0,753.65,25.66323381
MADHYA_PRADESH,1987,OPULS,0,733,0,0,#N/A,25.66323381
MAHARASHTRA,1956,OPULS,554.3,44.352,355.1,554.3,828.8,26.37426219
MAHARASHTRA,1957,OPULS,557,55.624,332.2,557,663.02556,26.37426219
MAHARASHTRA,1958,OPULS,564.5,67.544,350.6,564.5,975.32556,26.37426219
MAHARASHTRA,1959,OPULS,533.9,64.2,283.3,533.9,961.983035,26.37426219
MAHARASHTRA,1960,OPULS,530.3,63.02,460.9,530.3,897.12556,26.37426219
MAHARASHTRA,1961,OPULS,561.7,61.488,338.6,561.7,881.6,26.37426219
MAHARASHTRA,1962,OPULS,542.3,62.06,326.5,542.3,899,26.37426219
MAHARASHTRA,1963,OPULS,565.7,82.988,360.2,565.7,899.9,26.37426219
MAHARASHTRA,1964,OPULS,584.4,102.9,351.6,584.4,913.450115,26.37426219
MAHARASHTRA,1965,OPULS,553.7,105.288,262,553.7,232.6,26.37426219
MAHARASHTRA,1966,OPULS,547,147.204,267,547,837.5,26.37426219
MAHARASHTRA,1967,OPULS,604.8,165.372,304,604.8,806.824555,26.37426219
MAHARASHTRA,1968,OPULS,614.2,127.912,301.5,614.2,770,26.37426219
MAHARASHTRA,1969,OPULS,628.4,133.444,292.3,628.4,581.42556,26.37426219
MAHARASHTRA,1970,OPULS,627.1,129.488,271.4,627.1,738.757768,26.37426219
MAHARASHTRA,1971,OPULS,504.2,161.344,227.7,504.2,662.482323,26.37426219
MAHARASHTRA,1972,OPULS,501.2,204.304,180.2,501.2,461.38203,26.37426219
MAHARASHTRA,1973,OPULS,623.9,208.288,322.3,623.9,892.224555,26.37426219
MAHARASHTRA,1974,OPULS,613.9,237.048,377.2,613.9,702.023612,26.37426219
MAHARASHTRA,1975,OPULS,675.5,191.544,407.8,675.5,1054.299057,26.37426219
MAHARASHTRA,1976,OPULS,638.3,293.88,294,638.3,821.12556,26.37426219
MAHARASHTRA,1977,OPULS,644.6,400.692,331.8,644.6,642.724555,26.37426219
MAHARASHTRA,1978,OPULS,663.4,395.024,389.4,663.4,874.7,26.37426219
MAHARASHTRA,1979,OPULS,1550.000012,223.52,452.9999969,1550.000012,1026.7,26.37426219
MAHARASHTRA,1980,OPULS,1668.999992,314,321.0000002,1668.999992,961.350115,26.37426219
MAHARASHTRA,1981,OPULS,1585.000003,291,435.0000035,1585.000003,932.02556,26.37426219
MAHARASHTRA,1982,OPULS,1457.100027,286,416.1000032,1457.100027,765.599057,26.37426219
MAHARASHTRA,1983,OPULS,1735.000004,308,558.8999949,1735.000004,949.874943,26.37426219
MAHARASHTRA,1984,OPULS,0,456.48,0,0,239.8,26.37426219
MAHARASHTRA,1985,OPULS,0,450.13,0,0,579.599057,26.37426219
MAHARASHTRA,1986,OPULS,0,507,0,0,356.3,26.37426219
MAHARASHTRA,1987,OPULS,0,559,0,0,#N/A,26.37426219
ORISSA,1956,OPULS,0,33.499,0,0,1475.999057,26.57164344
ORISSA,1957,OPULS,0,31.511,0,0,1264.099057,26.57164344
ORISSA,1958,OPULS,0,43.539,0,0,1264,26.57164344
ORISSA,1959,OPULS,0,36.77,0,0,1162.8,26.57164344
ORISSA,1960,OPULS,0,36.36,0,0,1476,26.57164344
ORISSA,1961,OPULS,0,38.813,0,0,1585.2,26.57164344
ORISSA,1962,OPULS,0,45.344,0,0,1346.6,26.57164344
ORISSA,1963,OPULS,0,62.749,0,0,752.1,26.57164344
ORISSA,1964,OPULS,0,77.047,0,0,1368.099057,26.57164344
ORISSA,1965,OPULS,0,79.11076923,0,0,1165.6,26.57164344
ORISSA,1966,OPULS,0,91.43153846,0,0,701.9,26.57164344
ORISSA,1967,OPULS,0,110.5930769,0,0,1013.5,26.57164344
ORISSA,1968,OPULS,0,85.26,0,0,1446.1,26.57164344
ORISSA,1969,OPULS,0,93.25076923,0,0,1211.1,26.57164344
ORISSA,1970,OPULS,0,93.15692308,0,0,690.2,26.57164344
ORISSA,1971,OPULS,0,104.1861538,0,0,1095.799057,26.57164344
ORISSA,1972,OPULS,0,154.2169231,0,0,1299.624555,26.57164344
ORISSA,1973,OPULS,0,148.0546154,0,0,1141.5,26.57164344
ORISSA,1974,OPULS,0,180.2353846,0,0,651.223612,26.57164344
ORISSA,1975,OPULS,0,116.1776923,0,0,1392,26.57164344
ORISSA,1976,OPULS,0,199.3969231,0,0,1081.624555,26.57164344
ORISSA,1977,OPULS,0,254.6384615,0,0,1432.9,26.57164344
ORISSA,1978,OPULS,0,241.7938462,0,0,1366.9,26.57164344
ORISSA,1979,OPULS,0,249.6084615,0,0,780,26.57164344
ORISSA,1980,OPULS,0,275.4346154,0,0,1183.9,26.57164344
ORISSA,1981,OPULS,0,300.3246154,0,0,1295.6,26.57164344
ORISSA,1982,OPULS,0,326.4484615,0,0,1200.199057,26.57164344
ORISSA,1983,OPULS,0,379.2330769,0,0,1333.1,26.57164344
ORISSA,1984,OPULS,0,347.1523077,0,0,1141.233151,26.57164344
ORISSA,1985,OPULS,0,352.6569231,0,0,936.899057,26.57164344
ORISSA,1986,OPULS,0,490.2692308,0,0,1289.9,26.57164344
ORISSA,1987,OPULS,0,699.5769231,0,0,#N/A,26.57164344
PUNJAB,1956,OPULS,130.872,30.1522,39.016,130.872,444.5,21.54220919
PUNJAB,1957,OPULS,88.562,31.1194,33.835,88.562,503.5,21.54220919
PUNJAB,1958,OPULS,81.317,33.3325,36.578,81.317,861.733151,21.54220919
PUNJAB,1959,OPULS,80.768,33.4772,36.273,80.768,483.7,21.54220919
PUNJAB,1960,OPULS,78.717,35.0472,37.492,78.717,622.733151,21.54220919
PUNJAB,1961,OPULS,65.616,37.3273,41.252,65.616,690.1,21.54220919
PUNJAB,1962,OPULS,61.269,39.689,31.781,61.269,769.4,21.54220919
PUNJAB,1963,OPULS,54.608,52.623,28.545,54.608,476.1,21.54220919
PUNJAB,1964,OPULS,54.71,53.942,31.914,54.71,805.988533,21.54220919
PUNJAB,1965,OPULS,36.3,69.908,16.3,36.3,414.3,21.54220919
PUNJAB,1966,OPULS,45.09,93.458,18.59,45.09,383.833151,21.54220919
PUNJAB,1967,OPULS,53.49,83.175,25.18,53.49,680.3,21.54220919
PUNJAB,1968,OPULS,49.44,95.3,22.58,49.44,509.2,21.54220919
PUNJAB,1969,OPULS,40.77,99.115,18.76,40.77,391.399057,21.54220919
PUNJAB,1970,OPULS,42.07,85.491,19.3,42.07,319.932208,21.54220919
PUNJAB,1971,OPULS,36.23,104.301,17.18,36.23,761.699057,21.54220919
PUNJAB,1972,OPULS,45.04,138.7,19.93,45.04,453.1,21.54220919
PUNJAB,1973,OPULS,53.467,200.9,26.829,53.467,623.833151,21.54220919
PUNJAB,1974,OPULS,42.494,199.1,20.583,42.494,300.033151,21.54220919
PUNJAB,1975,OPULS,42.494,155.408,20.583,42.494,456.132208,21.54220919
PUNJAB,1976,OPULS,65.9000004,131.15,40.9999988,65.9000004,828.333151,21.54220919
PUNJAB,1977,OPULS,65.9000004,155.46,40.9999988,65.9000004,424.7,21.54220919
PUNJAB,1978,OPULS,65.9000004,170.51,40.9999988,65.9000004,693.7,21.54220919
PUNJAB,1979,OPULS,65.9000004,241.36,40.9999988,65.9000004,463.9,21.54220919
PUNJAB,1980,OPULS,65.9000004,363,40.9999988,65.9000004,661.7,21.54220919
PUNJAB,1981,OPULS,65.9000004,305,40.9999988,65.9000004,454.399057,21.54220919
PUNJAB,1982,OPULS,65.9000004,328,40.9999988,65.9000004,571.4,21.54220919
PUNJAB,1983,OPULS,69.3000015,288,43.8999998,69.3000015,604.733151,21.54220919
PUNJAB,1984,OPULS,0,377.23,0,0,467.4,21.54220919
PUNJAB,1985,OPULS,0,398.44,0,0,708,21.54220919
PUNJAB,1986,OPULS,0,585,0,0,612,21.54220919
PUNJAB,1987,OPULS,0,613,0,0,#N/A,21.54220919
RAJASTHAN,1956,OPULS,17.8,17.37384896,5.8,17.8,539.8165755,25.55536993
RAJASTHAN,1957,OPULS,18.8,20.09430935,6,18.8,327.81278,25.55536993
RAJASTHAN,1958,OPULS,17.9,23.00025538,4.3,17.9,505.61278,25.55536993
RAJASTHAN,1959,OPULS,25.5,29.69835823,8,25.5,382.8495285,25.55536993
RAJASTHAN,1960,OPULS,25,26.07107804,7.5,25,410.236402,25.55536993
RAJASTHAN,1961,OPULS,23.9,30.95554115,10.1,23.9,597.9787375,25.55536993
RAJASTHAN,1962,OPULS,24.2,34.95,9.8,24.2,500.955382,25.55536993
RAJASTHAN,1963,OPULS,24,39.11538462,9.2,24,373.2,25.55536993
RAJASTHAN,1964,OPULS,30.3,53.72307692,13.9,30.3,416.586946,25.55536993
RAJASTHAN,1965,OPULS,36,53.39615385,13,36,303.0156325,25.55536993
RAJASTHAN,1966,OPULS,25,66.38076923,7,25,385.937,25.55536993
RAJASTHAN,1967,OPULS,18,70.92692308,9,18,572.100115,25.55536993
RAJASTHAN,1968,OPULS,26,65.12307692,8,26,374.6414135,25.55536993
RAJASTHAN,1969,OPULS,24,78.17307692,9,24,387.249057,25.55536993
RAJASTHAN,1970,OPULS,25,92.76153846,13,25,543.082208,25.55536993
RAJASTHAN,1971,OPULS,34,73.38461538,20,34,538.4656325,25.55536993
RAJASTHAN,1972,OPULS,36,78,13,36,286.607475,25.55536993
RAJASTHAN,1973,OPULS,31,41.84615385,14,31,737.3706225,25.55536993
RAJASTHAN,1974,OPULS,23,118.6538462,6,23,353.2620035,25.55536993
RAJASTHAN,1975,OPULS,48,71.83461538,24.6,48,749.266104,25.55536993
RAJASTHAN,1976,OPULS,41.3,116.1269231,17.2,41.3,485.699057,25.55536993
RAJASTHAN,1977,OPULS,33.2,150.9076923,10.4,33.2,629.7,25.55536993
RAJASTHAN,1978,OPULS,44.6,154.5653846,14.1,44.6,451.985248,25.55536993
RAJASTHAN,1979,OPULS,1626.000009,224.71,89.0000004,1626.000009,315.35,25.55536993
RAJASTHAN,1980,OPULS,1886.999988,317,302.9999982,1886.999988,300,25.55536993
RAJASTHAN,1981,OPULS,1819.000016,278,264.0000022,1819.000016,180.508734,25.55536993
RAJASTHAN,1982,OPULS,1754.500016,261,244.2999971,1754.500016,431.1,25.55536993
RAJASTHAN,1983,OPULS,1822.299977,294,555.9000141,1822.299977,654.8326795,25.55536993
RAJASTHAN,1984,OPULS,0,324.35,0,0,370.736994,25.55536993
RAJASTHAN,1985,OPULS,0,342.59,0,0,390.01278,25.55536993
RAJASTHAN,1986,OPULS,0,503,0,0,280.683151,25.55536993
RAJASTHAN,1987,OPULS,0,582,0,0,#N/A,25.55536993
TAMIL_NADU,1956,OPULS,439.04,36.96234725,113.35,439.04,989.8,26.69185326
TAMIL_NADU,1957,OPULS,466.59,36.65273892,120.35,466.59,426,26.69185326
TAMIL_NADU,1958,OPULS,420.54,42.38911375,109.53,420.54,780.5,26.69185326
TAMIL_NADU,1959,OPULS,435.13,37.57305058,115.42,435.13,669.3,26.69185326
TAMIL_NADU,1960,OPULS,425.13,39.16742767,114.37,425.13,815.8,26.69185326
TAMIL_NADU,1961,OPULS,416.73,40.67983392,107.78,416.73,721.8,26.69185326
TAMIL_NADU,1962,OPULS,393.3,43.12961283,104.31,393.3,815.6,26.69185326
TAMIL_NADU,1963,OPULS,410.3,48.28581317,106.79,410.3,1072.7,26.69185326
TAMIL_NADU,1964,OPULS,415.37,61.51352392,107.84,415.37,748.6,26.69185326
TAMIL_NADU,1965,OPULS,395.41,68.23385467,100.69,395.41,593.8,26.69185326
TAMIL_NADU,1966,OPULS,431.75,83.95102533,111.3,431.75,905.9,26.69185326
TAMIL_NADU,1967,OPULS,444.96,89.13808992,112.47,444.96,863.2,26.69185326
TAMIL_NADU,1968,OPULS,435.73,87.67122467,104.18,435.73,789.4,26.69185326
TAMIL_NADU,1969,OPULS,421.97,84.59748933,107.73,421.97,709.8,26.69185326
TAMIL_NADU,1970,OPULS,487.23,94.89828983,131.01,487.23,852,26.69185326
TAMIL_NADU,1971,OPULS,583.39,110.2334717,194.72,583.39,921.6,26.69185326
TAMIL_NADU,1972,OPULS,642.25,141.8047458,192.13,642.25,895.3,26.69185326
TAMIL_NADU,1973,OPULS,651.6,162.7551695,197.83,651.6,723.7,26.69185326
TAMIL_NADU,1974,OPULS,451.39,167.0695133,109.79,451.39,589.8,26.69185326
TAMIL_NADU,1975,OPULS,461.2,120.6351829,123.2,461.2,716.7,26.69185326
TAMIL_NADU,1976,OPULS,532.9,161.7250292,172,532.9,814,26.69185326
TAMIL_NADU,1977,OPULS,584.1,201.459465,187.3,584.1,1102,26.69185326
TAMIL_NADU,1978,OPULS,603.8,223.0182258,213.6,603.8,989.9,26.69185326
TAMIL_NADU,1979,OPULS,530.9999868,239.78,147.9999992,530.9999868,977.3,26.69185326
TAMIL_NADU,1980,OPULS,455.0000039,337,111.0000004,455.0000039,720.42556,26.69185326
TAMIL_NADU,1981,OPULS,455.0000039,308,119.9999979,455.0000039,758,26.69185326
TAMIL_NADU,1982,OPULS,479.7000118,293,158.6999997,479.7000118,453.8,26.69185326
TAMIL_NADU,1983,OPULS,629.000008,298,178.0000022,629.000008,1007.9,26.69185326
TAMIL_NADU,1984,OPULS,0,367.2,0,0,933.7,26.69185326
TAMIL_NADU,1985,OPULS,0,346.59,0,0,883.4,26.69185326
TAMIL_NADU,1986,OPULS,0,392,0,0,782,26.69185326
TAMIL_NADU,1987,OPULS,0,546,0,0,#N/A,26.69185326
UTTAR_PRADESH,1956,OPULS,1219.886,32.9719375,647.959,1219.886,968.15,24.08208254
UTTAR_PRADESH,1957,OPULS,1394.159,30.01075,690.799,1394.159,858.7,24.08208254
UTTAR_PRADESH,1958,OPULS,1368.727,37.3295,1382.387,1368.727,876.1665755,24.08208254
UTTAR_PRADESH,1959,OPULS,1332.029,33.11152083,1342.587,1332.029,675.349057,24.08208254
UTTAR_PRADESH,1960,OPULS,1332.147,34.38635417,1100.414,1332.147,1178.828884,24.08208254
UTTAR_PRADESH,1961,OPULS,1411.438,33.38220833,1135.651,1411.438,802.4287375,24.08208254
UTTAR_PRADESH,1962,OPULS,1466.586,36.293125,1053.082,1466.586,950.8165755,24.08208254
UTTAR_PRADESH,1963,OPULS,1475.065,51.445,699.499,1475.065,810.2,24.08208254
UTTAR_PRADESH,1964,OPULS,1316.31,59.053125,1021.547,1316.31,1008.5,24.08208254
UTTAR_PRADESH,1965,OPULS,1263.163341,64.295,883.929,1263.163341,596.7665755,24.08208254
UTTAR_PRADESH,1966,OPULS,1223.345899,112.0108333,631.304,1223.345899,732.458734,24.08208254
UTTAR_PRADESH,1967,OPULS,1248.608632,81.04354167,1000.752,1248.608632,1080.4,24.08208254
UTTAR_PRADESH,1968,OPULS,1183.157,75.373125,1039.764,1183.157,660.083151,24.08208254
UTTAR_PRADESH,1969,OPULS,1107.007,89.14479167,821.886,1107.007,761.449057,24.08208254
UTTAR_PRADESH,1970,OPULS,1060.62,71.76166667,836.358,1060.62,1016.315633,24.08208254
UTTAR_PRADESH,1971,OPULS,1056.649,88.12104167,747.334,1056.649,1059.599057,24.08208254
UTTAR_PRADESH,1972,OPULS,858.361,117.344375,529.142,858.361,535.05,24.08208254
UTTAR_PRADESH,1973,OPULS,979.421,187.0354167,509.331,979.421,902.767468,24.08208254
UTTAR_PRADESH,1974,OPULS,715.438,174.1645833,488.1,715.438,792.4165755,24.08208254
UTTAR_PRADESH,1975,OPULS,715.438,174.1645833,488.1,715.438,956.582208,24.08208254
UTTAR_PRADESH,1976,OPULS,858.0000059,121.39,515.0000032,858.0000059,539.25,24.08208254
UTTAR_PRADESH,1977,OPULS,812.0000014,173.1,464.000005,812.0000014,729.3,24.08208254
UTTAR_PRADESH,1978,OPULS,874.0000027,172.52,461.999993,874.0000027,1090.25,24.08208254
UTTAR_PRADESH,1979,OPULS,844.9999955,212.18,323.9999986,844.9999955,357.1,24.08208254
UTTAR_PRADESH,1980,OPULS,844.000004,294,479.0000031,844.000004,981.35,24.08208254
UTTAR_PRADESH,1981,OPULS,957.0000004,247,570.9999993,957.0000004,795.1,24.08208254
UTTAR_PRADESH,1982,OPULS,991.0999985,227,584.5999996,991.0999985,743.85,24.08208254
UTTAR_PRADESH,1983,OPULS,964.6000179,288,614.1999996,964.6000179,971.083151,24.08208254
UTTAR_PRADESH,1984,OPULS,0,323.03,0,0,769.133151,24.08208254
UTTAR_PRADESH,1985,OPULS,0,338.3,0,0,877.658711,24.08208254
UTTAR_PRADESH,1986,OPULS,0,497,0,0,556.1,24.08208254
UTTAR_PRADESH,1987,OPULS,0,520,0,0,#N/A,24.08208254
WEST_BENGAL,1956,OPULS,0,0,0,0,2074.8,24.99429607
WEST_BENGAL,1957,OPULS,0,0,0,0,946.8495285,24.99429607
WEST_BENGAL,1958,OPULS,0,0,0,0,1519.949529,24.99429607
WEST_BENGAL,1959,OPULS,0,0,0,0,2106.4,24.99429607
WEST_BENGAL,1960,OPULS,0,0,0,0,1764.915633,24.99429607
WEST_BENGAL,1961,OPULS,0,0,0,0,1621.85,24.99429607
WEST_BENGAL,1962,OPULS,0,0,0,0,1738.466576,24.99429607
WEST_BENGAL,1963,OPULS,0,0,0,0,1555.7,24.99429607
WEST_BENGAL,1964,OPULS,0,0,0,0,1962.061806,24.99429607
WEST_BENGAL,1965,OPULS,0,0,0,0,1504.85,24.99429607
WEST_BENGAL,1966,OPULS,0,0,0,0,1767.55,24.99429607
WEST_BENGAL,1967,OPULS,0,0,0,0,1519.45,24.99429607
WEST_BENGAL,1968,OPULS,0,0,0,0,2447.8,24.99429607
WEST_BENGAL,1969,OPULS,0,0,0,0,1255.249529,24.99429607
WEST_BENGAL,1970,OPULS,0,0,0,0,1891.899057,24.99429607
WEST_BENGAL,1971,OPULS,0,0,0,0,2418.699529,24.99429607
WEST_BENGAL,1972,OPULS,0,0,0,0,1870.399529,24.99429607
WEST_BENGAL,1973,OPULS,0,0,0,0,1526.5,24.99429607
WEST_BENGAL,1974,OPULS,0,0,0,0,2254.862309,24.99429607
WEST_BENGAL,1975,OPULS,0,0,0,0,1678.749529,24.99429607
WEST_BENGAL,1976,OPULS,0,0,0,0,1430.362278,24.99429607
WEST_BENGAL,1977,OPULS,0,0,0,0,1861.85,24.99429607
WEST_BENGAL,1978,OPULS,0,0,0,0,1771.3,24.99429607
WEST_BENGAL,1979,OPULS,0,0,0,0,1662.95,24.99429607
WEST_BENGAL,1980,OPULS,0,0,0,0,2016.816576,24.99429607
WEST_BENGAL,1981,OPULS,0,0,0,0,1746.05,24.99429607
WEST_BENGAL,1982,OPULS,0,0,0,0,1371.049529,24.99429607
WEST_BENGAL,1983,OPULS,0,0,0,0,1841.65,24.99429607
WEST_BENGAL,1984,OPULS,0,0,0,0,2103.566104,24.99429607
WEST_BENGAL,1985,OPULS,0,0,0,0,1441.049529,24.99429607
WEST_BENGAL,1986,OPULS,0,0,0,0,1934.1,24.99429607
WEST_BENGAL,1987,OPULS,0,0,0,0,#N/A,24.99429607
ANDHRA_PRADESH,1956,POTATO,0,28.56071,0,0,912.6191583,27.21991875
ANDHRA_PRADESH,1957,POTATO,0,32.579575,0,0,621.3522543,27.21991875
ANDHRA_PRADESH,1958,POTATO,0,32.90108,0,0,917.2996856,27.21991875
ANDHRA_PRADESH,1959,POTATO,0,29.069767,0,0,745.3049834,27.21991875
ANDHRA_PRADESH,1960,POTATO,0,30.248634,0,0,743.8503734,27.21991875
ANDHRA_PRADESH,1961,POTATO,0,35.178436,0,0,787.7,27.21991875
ANDHRA_PRADESH,1962,POTATO,0,31.05,0,0,1032.4,27.21991875
ANDHRA_PRADESH,1963,POTATO,0,44.1,0,0,827.5607743,27.21991875
ANDHRA_PRADESH,1964,POTATO,0,57.42,0,0,703.4022157,27.21991875
ANDHRA_PRADESH,1965,POTATO,0,64.1,0,0,575.8110503,27.21991875
ANDHRA_PRADESH,1966,POTATO,0,83.56,0,0,856.4276783,27.21991875
ANDHRA_PRADESH,1967,POTATO,0,71.63,0,0,611.72556,27.21991875
ANDHRA_PRADESH,1968,POTATO,0,51.27,0,0,625.6,27.21991875
ANDHRA_PRADESH,1969,POTATO,0,58.27,0,0,761.2918916,27.21991875
ANDHRA_PRADESH,1970,POTATO,0,57.02,0,0,791.2770884,27.21991875
ANDHRA_PRADESH,1971,POTATO,0,50.36,0,0,677.733019,27.21991875
ANDHRA_PRADESH,1972,POTATO,0,59.77,0,0,701.1989933,27.21991875
ANDHRA_PRADESH,1973,POTATO,0,84.26,0,0,690.2937724,27.21991875
ANDHRA_PRADESH,1974,POTATO,0,64.39,0,0,529.793458,27.21991875
ANDHRA_PRADESH,1975,POTATO,0,73.96,0,0,894.5663523,27.21991875
ANDHRA_PRADESH,1976,POTATO,0,90.6,0,0,722.8695318,27.21991875
ANDHRA_PRADESH,1977,POTATO,0,88.55,0,0,774.8415184,27.21991875
ANDHRA_PRADESH,1978,POTATO,0,88.12,0,0,905.4666667,27.21991875
ANDHRA_PRADESH,1979,POTATO,0,115.95,0,0,769.1,27.21991875
ANDHRA_PRADESH,1980,POTATO,0,124.84,0,0,566.1918916,27.21991875
ANDHRA_PRADESH,1981,POTATO,0,120.02,0,0,827.1503734,27.21991875
ANDHRA_PRADESH,1982,POTATO,0,136.45,0,0,558.2412247,27.21991875
ANDHRA_PRADESH,1983,POTATO,0,116,0,0,992.2830366,27.21991875
ANDHRA_PRADESH,1984,POTATO,0.358,92.89,0.581,0.358,607.9666667,27.21991875
ANDHRA_PRADESH,1985,POTATO,0.41,175.39,1.588,0.41,588.7837067,27.21991875
ANDHRA_PRADESH,1986,POTATO,0.359,162,1.34,0.359,666.1191584,27.21991875
ANDHRA_PRADESH,1987,POTATO,0.729,143,6.807,0.729,#N/A,27.21991875
BIHAR,1956,POTATO,49.842,28.25976471,291.57,49.842,970.8,24.94105705
BIHAR,1957,POTATO,62.773,19.05976471,280.417,62.773,999.733151,24.94105705
BIHAR,1958,POTATO,70.016,22.31970588,411.034,70.016,1163.3,24.94105705
BIHAR,1959,POTATO,70.518,19.53005882,476.33,70.518,1213.433151,24.94105705
BIHAR,1960,POTATO,75.629,19.57252941,571.22,75.629,1217.799057,24.94105705
BIHAR,1961,POTATO,72.664,22.47247059,454.804,72.664,1248.7,24.94105705
BIHAR,1962,POTATO,81.317,23.68847059,831.238,81.317,1193.733151,24.94105705
BIHAR,1963,POTATO,82.267,35.18,678.788,82.267,1326.1,24.94105705
BIHAR,1964,POTATO,84.642,51.03176471,719.848,84.642,1135.899057,24.94105705
BIHAR,1965,POTATO,96.679,47.44,788.396,96.679,732.8,24.94105705
BIHAR,1966,POTATO,94.498,49.85411765,764.969,94.498,497,24.94105705
BIHAR,1967,POTATO,94.954,51.80176471,784.565,94.954,891.8,24.94105705
BIHAR,1968,POTATO,109.344,31.48176471,1117.098,109.344,1173.733151,24.94105705
BIHAR,1969,POTATO,102.007,49.76058824,822.49,102.007,1270.5,24.94105705
BIHAR,1970,POTATO,100.943,46.81470588,1121.486,100.943,1088.199057,24.94105705
BIHAR,1971,POTATO,97.239,58.19411765,985.426,97.239,1176.099057,24.94105705
BIHAR,1972,POTATO,104.991,63.60352941,778.551,104.991,551.499057,24.94105705
BIHAR,1973,POTATO,107.183,74.068,840.181,107.183,995.699057,24.94105705
BIHAR,1974,POTATO,114.326,59.062,948.535,114.326,1235,24.94105705
BIHAR,1975,POTATO,142.456,48.91514835,1404.117,142.456,758.532208,24.94105705
BIHAR,1976,POTATO,159.908,89.61731247,1348,159.908,1091.3,24.94105705
BIHAR,1977,POTATO,143,86.81089171,1341,143,1043.3,24.94105705
